timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1778855770139,00002,19,11,0,0,2,2,42.231380,127.000000,7,4.908175,56.000000,5,2.575542,52.000000,6,-1.927295,42.000000,8,-4.183250,38.000000,3,-9.600106,27.000000,4,-17.387750,11.000000,,,,,,
1778855770139,00005,19,11,0,0,2,5,42.456029,127.000000,3,0.593190,48.000000,5,-1.416538,44.000000,4,-2.468064,41.000000,6,-4.243533,38.000000,8,-4.497327,37.000000,7,-8.235473,30.000000,,,,,,
1778855770139,00006,19,11,0,0,2,6,22.050350,91.000000,3,5.889427,58.000000,8,-0.231847,46.000000,4,-8.261270,30.000000,7,-9.566192,27.000000,5,-15.578877,15.000000,6,-22.262681,1.000000,,,,,,
1778855770139,00011,19,11,0,0,2,11,47.735423,127.000000,6,8.483137,63.000000,4,5.364421,57.000000,3,-0.531298,45.000000,8,-4.620422,37.000000,5,-7.428779,31.000000,7,-26.004370,0.000000,,,,,,
1778855770139,00016,19,11,0,0,2,16,9.458581,65.000000,4,7.181269,61.000000,3,2.423752,51.000000,5,-0.841182,45.000000,6,-7.438124,31.000000,8,-22.496860,1.000000,7,-23.986274,0.000000,,,,,,
1778855770139,00019,19,11,0,0,2,19,19.950740,87.000000,3,10.533684,68.000000,4,9.212425,65.000000,6,3.061299,53.000000,8,2.341082,51.000000,5,-2.848261,41.000000,7,-18.677262,9.000000,,,,,,
1778855770139,00020,19,11,0,0,2,20,18.118094,83.000000,3,13.449896,73.000000,8,4.582827,56.000000,5,-4.807924,37.000000,4,-6.319793,34.000000,7,-15.502728,15.000000,6,-26.793261,0.000000,,,,,,
1778855770139,00022,19,11,0,0,2,22,3.534115,53.000000,4,3.508652,53.000000,8,0.098520,47.000000,5,-2.926329,40.000000,7,-4.198480,38.000000,6,-11.042868,24.000000,3,-17.200198,12.000000,,,,,,
1778855770139,00027,19,11,0,0,2,27,21.033037,89.000000,3,-2.400273,42.000000,6,-3.935757,38.000000,8,-4.009385,38.000000,7,-4.431106,37.000000,4,-6.539705,33.000000,5,-19.797032,6.000000,,,,,,
1778855770139,00035,19,11,0,0,2,35,18.158355,83.000000,4,7.078920,61.000000,3,3.409002,53.000000,6,-0.475356,45.000000,5,-7.336730,32.000000,8,-14.364174,17.000000,7,-21.012824,4.000000,,,,,,
1778855770139,00045,19,11,0,0,2,45,4.704932,56.000000,4,8.738856,64.000000,6,-7.679312,31.000000,5,-10.811366,25.000000,3,-10.941954,24.000000,8,-13.815767,19.000000,7,-18.081843,10.000000,,,,,,
1778855770139,00046,19,11,0,0,2,46,10.987682,69.000000,4,4.915569,56.000000,5,-5.456238,35.000000,3,-7.547913,31.000000,7,-14.385815,17.000000,6,-15.834116,14.000000,8,-19.230052,8.000000,,,,,,
1778855770139,00054,19,11,0,0,2,54,17.329850,81.000000,3,10.475062,67.000000,4,6.111768,59.000000,7,-6.522611,33.000000,6,-14.986523,16.000000,8,-18.346242,9.000000,5,-24.790022,0.000000,,,,,,
1778855770139,00055,19,11,0,0,2,55,2.487192,51.000000,3,0.857718,48.000000,4,-0.907401,45.000000,6,-3.650032,39.000000,5,-6.242116,34.000000,8,-13.717192,19.000000,7,-14.244491,18.000000,,,,,,
1778855770139,00056,19,11,0,0,2,56,6.357498,59.000000,3,2.785495,52.000000,5,-1.748464,43.000000,8,-3.281533,40.000000,6,-3.893919,39.000000,4,-6.085122,34.000000,7,-11.818943,23.000000,,,,,,
1778855770139,00058,19,11,0,0,2,58,1.150673,49.000000,5,2.306496,51.000000,6,1.160313,49.000000,8,-3.214101,40.000000,3,-12.011018,22.000000,7,-17.540197,11.000000,4,-19.153826,8.000000,,,,,,
1778855770139,00060,19,11,0,0,2,60,12.129792,71.000000,5,3.012236,52.000000,4,2.581643,52.000000,8,-3.171796,40.000000,6,-6.318593,34.000000,3,-7.804883,31.000000,7,-16.537471,13.000000,,,,,,
1778855770139,00012,19,11,0,0,2,12,47.723878,127.000000,8,9.312191,65.000000,3,-0.280884,46.000000,4,-2.126127,42.000000,5,-4.149329,38.000000,7,-5.370186,36.000000,6,-10.617593,25.000000,,,,,,
1778855770139,00050,19,11,0,0,2,50,17.029244,81.000000,5,9.944005,66.000000,4,9.745819,66.000000,6,-4.878456,37.000000,3,-10.056344,26.000000,8,-12.918638,20.000000,7,-15.517020,15.000000,,,,,,
1778855770239,00002,19,19,0,0,2,2,5.916584,58.000000,7,9.039954,65.000000,8,-0.191915,46.000000,5,-3.952710,38.000000,3,-5.913118,34.000000,6,-9.187042,28.000000,4,-9.818117,27.000000,,,,,,
1778855770239,00005,19,19,0,0,2,5,5.296949,57.000000,4,2.657653,52.000000,5,1.679884,50.000000,3,1.360957,49.000000,6,0.986204,48.000000,7,-3.519578,39.000000,8,-11.524545,23.000000,,,,,,
1778855770239,00006,19,19,0,0,2,6,19.488776,86.000000,3,11.208151,69.000000,8,-5.994787,34.000000,4,-6.175741,34.000000,7,-10.066989,26.000000,5,-13.123659,20.000000,6,-21.491764,3.000000,,,,,,
1778855770239,00011,19,19,0,0,2,11,2.692043,52.000000,6,12.087555,71.000000,4,4.838706,56.000000,3,3.718527,54.000000,8,-8.858676,29.000000,5,-9.492902,27.000000,7,-19.849046,6.000000,,,,,,
1778855770239,00016,19,19,0,0,2,16,10.399813,67.000000,4,8.687783,64.000000,5,4.477418,55.000000,3,0.871321,48.000000,6,0.646351,48.000000,7,-16.129907,14.000000,8,-16.554511,13.000000,,,,,,
1778855770239,00019,19,19,0,0,2,19,22.346604,91.000000,4,14.254375,75.000000,6,5.934799,58.000000,3,5.067310,57.000000,8,1.373937,49.000000,5,-7.607446,31.000000,7,-18.460122,9.000000,,,,,,
1778855770239,00020,19,19,0,0,2,20,18.172739,83.000000,3,11.503265,70.000000,8,10.232633,67.000000,4,-2.734251,41.000000,7,-5.494122,35.000000,5,-5.616850,35.000000,6,-22.156154,2.000000,,,,,,
1778855770239,00022,19,19,0,0,2,22,-2.230527,42.000000,8,6.789422,60.000000,4,5.580564,58.000000,5,-3.613575,39.000000,6,-10.821099,25.000000,7,-14.034990,18.000000,3,-18.185273,10.000000,,,,,,
1778855770239,00027,19,19,0,0,2,27,11.826452,70.000000,6,-2.911621,40.000000,3,-3.034642,40.000000,8,-6.609502,33.000000,4,-6.859983,33.000000,5,-14.119763,18.000000,7,-19.560494,7.000000,,,,,,
1778855770239,00035,19,19,0,0,2,35,6.081830,59.000000,4,7.327036,61.000000,3,1.663649,50.000000,6,-1.471335,43.000000,5,-4.685336,37.000000,8,-15.165365,16.000000,7,-17.775242,11.000000,,,,,,
1778855770239,00045,19,19,0,0,2,45,3.968915,54.000000,4,9.146419,65.000000,6,1.061278,49.000000,5,-6.617254,33.000000,3,-9.792692,27.000000,8,-11.131917,24.000000,7,-15.749011,15.000000,,,,,,
1778855770239,00046,19,19,0,0,2,46,10.390754,67.000000,4,12.577479,72.000000,5,-4.400022,37.000000,6,-14.491920,17.000000,3,-14.975546,16.000000,8,-18.098229,10.000000,7,-18.830642,8.000000,,,,,,
1778855770239,00054,19,19,0,0,2,54,23.499573,94.000000,4,13.427167,73.000000,3,10.143403,67.000000,7,-1.078419,44.000000,5,-8.539039,29.000000,6,-18.544549,9.000000,8,-24.393721,0.000000,,,,,,
1778855770239,00055,19,19,0,0,2,55,11.483625,70.000000,4,2.340170,51.000000,5,-1.861288,43.000000,3,-2.428144,41.000000,6,-10.105304,26.000000,7,-11.678536,23.000000,8,-22.986930,0.000000,,,,,,
1778855770239,00056,19,19,0,0,2,56,7.318012,61.000000,8,36.680807,120.000000,4,3.035145,52.000000,6,0.653845,48.000000,3,-0.605508,45.000000,5,-2.129021,42.000000,7,-12.553781,21.000000,,,,,,
1778855770239,00058,19,19,0,0,2,58,5.456420,57.000000,5,8.968769,64.000000,6,2.448330,51.000000,8,-0.818088,45.000000,3,-12.859348,20.000000,4,-14.823745,16.000000,7,-17.977451,10.000000,,,,,,
1778855770239,00060,19,19,0,0,2,60,5.480240,57.000000,5,7.197624,61.000000,4,-1.689571,43.000000,6,-3.304824,40.000000,3,-4.282978,38.000000,8,-7.266342,32.000000,7,-15.880041,14.000000,,,,,,
1778855770239,00012,19,19,0,0,2,12,15.249633,77.000000,3,1.077637,49.000000,8,1.023412,48.000000,4,-0.303444,46.000000,5,-5.115142,36.000000,7,-5.314515,36.000000,6,-10.552330,25.000000,,,,,,
1778855770239,00050,19,19,0,0,2,50,20.200948,87.000000,4,5.735381,58.000000,5,2.101138,51.000000,6,-2.828642,41.000000,3,-9.232895,28.000000,8,-9.719211,27.000000,7,-14.493822,17.000000,,,,,,
1778855770339,00002,20,19,0,0,2,2,4.393677,55.000000,7,11.131195,69.000000,5,8.701712,64.000000,3,3.132790,53.000000,8,1.199909,49.000000,6,-3.339077,40.000000,4,-7.603020,31.000000,,,,,,
1778855770339,00005,20,19,0,0,2,5,12.878309,72.000000,3,6.556118,60.000000,6,0.541769,47.000000,7,0.083138,47.000000,4,-0.415138,46.000000,8,-2.655343,41.000000,5,-4.277646,38.000000,,,,,,
1778855770339,00006,20,19,0,0,2,6,24.417448,96.000000,3,12.898109,72.000000,7,-1.515927,43.000000,8,-2.004239,42.000000,4,-7.651921,31.000000,5,-10.441508,25.000000,6,-17.405037,11.000000,,,,,,
1778855770339,00011,20,19,0,0,2,11,1.245180,49.000000,6,3.846989,54.000000,3,3.362281,53.000000,8,2.082460,51.000000,5,0.760469,48.000000,4,0.147024,47.000000,7,-14.840959,16.000000,,,,,,
1778855770339,00016,20,19,0,0,2,16,9.174438,65.000000,3,36.731451,120.000000,4,12.122959,71.000000,5,10.594218,68.000000,8,-2.914031,40.000000,7,-6.173076,34.000000,6,-7.951118,30.000000,,,,,,
1778855770339,00019,20,19,0,0,2,19,10.570210,68.000000,3,9.544419,66.000000,4,8.982831,64.000000,6,3.916180,54.000000,8,3.896345,54.000000,5,2.255307,51.000000,7,-18.915304,8.000000,,,,,,
1778855770339,00020,20,19,0,0,2,20,18.391140,83.000000,3,10.835301,68.000000,8,3.868344,54.000000,5,-0.636438,45.000000,4,-3.793603,39.000000,7,-5.832889,35.000000,6,-25.667726,0.000000,,,,,,
1778855770339,00022,20,19,0,0,2,22,-0.521735,45.000000,4,12.956128,72.000000,5,7.003820,60.000000,8,2.036484,50.000000,6,-5.133428,36.000000,3,-17.593566,11.000000,7,-18.932278,8.000000,,,,,,
1778855770339,00027,20,19,0,0,2,27,13.276196,73.000000,3,7.053398,61.000000,6,2.329619,51.000000,8,-2.250050,42.000000,4,-3.560249,39.000000,7,-10.361979,25.000000,5,-12.738847,21.000000,,,,,,
1778855770339,00035,20,19,0,0,2,35,11.801744,70.000000,4,14.519711,76.000000,5,3.148834,53.000000,3,-3.056778,40.000000,6,-4.596596,37.000000,7,-13.759582,19.000000,8,-16.257994,14.000000,,,,,,
1778855770339,00045,20,19,0,0,2,45,-1.203101,44.000000,4,8.060947,63.000000,5,-2.718477,41.000000,6,-6.670578,33.000000,3,-13.622509,19.000000,8,-14.280570,18.000000,7,-14.680406,17.000000,,,,,,
1778855770339,00046,20,19,0,0,2,46,11.046455,69.000000,4,15.920240,78.000000,5,3.231792,53.000000,6,-13.305640,20.000000,3,-13.315196,20.000000,7,-13.316964,20.000000,8,-17.582217,11.000000,,,,,,
1778855770339,00054,20,19,0,0,2,54,14.567220,76.000000,3,25.882321,99.000000,4,6.125946,59.000000,7,3.245832,53.000000,5,-5.900758,34.000000,6,-14.048680,18.000000,8,-16.908342,12.000000,,,,,,
1778855770339,00055,20,19,0,0,2,55,16.913163,80.000000,4,5.317654,57.000000,3,1.699983,50.000000,5,-1.900557,43.000000,6,-7.688641,31.000000,7,-14.189443,18.000000,8,-15.000661,16.000000,,,,,,
1778855770339,00056,20,19,0,0,2,56,8.223576,63.000000,3,49.502567,127.000000,8,4.279064,55.000000,4,1.416244,49.000000,5,-1.784490,43.000000,6,-2.965080,40.000000,7,-14.629788,17.000000,,,,,,
1778855770339,00058,20,19,0,0,2,58,11.289243,69.000000,8,4.870419,56.000000,5,4.728346,56.000000,6,-0.181582,46.000000,3,-7.259847,32.000000,7,-12.766026,21.000000,4,-14.373922,17.000000,,,,,,
1778855770339,00060,20,19,0,0,2,60,11.303725,69.000000,5,4.361680,55.000000,6,-1.943161,42.000000,3,-2.411237,42.000000,4,-4.072558,38.000000,8,-4.367998,38.000000,7,-21.996605,2.000000,,,,,,
1778855770339,00012,20,19,0,0,2,12,16.180303,79.000000,8,9.522980,66.000000,3,1.066076,49.000000,7,-3.487611,39.000000,6,-7.814517,31.000000,5,-8.652556,29.000000,4,-10.047037,26.000000,,,,,,
1778855770339,00050,20,19,0,0,2,50,8.937990,64.000000,5,12.626624,72.000000,4,7.324634,61.000000,6,-3.044319,40.000000,3,-6.645836,33.000000,7,-9.339529,28.000000,8,-12.383961,21.000000,,,,,,
