timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1778854283612,00008,12,7,0,0,4,8,11.295713,69.000000,6,9.800673,66.000000,2,-6.779528,33.000000,5,-7.874910,30.000000,8,-10.606787,25.000000,3,-15.488606,15.000000,7,-23.832084,0.000000,,,,,,
1778854283612,00009,12,7,0,0,4,9,16.624129,80.000000,2,11.206123,69.000000,3,8.742179,64.000000,6,-7.086568,32.000000,7,-18.673344,9.000000,5,-22.429633,1.000000,8,-25.230309,0.000000,,,,,,
1778854283612,00014,12,7,0,0,4,14,20.818191,88.000000,5,19.619351,86.000000,6,9.071723,65.000000,3,3.397912,53.000000,2,-5.256687,36.000000,8,-13.313782,20.000000,7,-14.504448,17.000000,,,,,,
1778854283612,00015,12,7,0,0,4,15,20.865653,88.000000,3,4.830166,56.000000,5,-5.670837,35.000000,7,-7.330615,32.000000,2,-9.743180,27.000000,8,-18.818146,8.000000,6,-22.323700,1.000000,,,,,,
1778854283612,00017,12,7,0,0,4,17,-0.638130,45.000000,5,-0.367911,46.000000,6,-0.744287,45.000000,2,-3.533333,39.000000,3,-4.266629,38.000000,8,-12.721051,21.000000,7,-14.913842,16.000000,,,,,,
1778854283612,00024,12,7,0,0,4,24,41.461705,127.000000,2,2.287758,51.000000,3,-5.106386,36.000000,8,-14.006797,18.000000,5,-14.645293,17.000000,6,-15.636898,15.000000,7,-20.620846,5.000000,,,,,,
1778854283612,00034,12,7,0,0,4,34,12.097581,71.000000,2,-1.047590,44.000000,6,-8.933321,28.000000,5,-9.806008,27.000000,3,-16.347609,13.000000,8,-17.972312,10.000000,7,-22.280766,1.000000,,,,,,
1778854283612,00042,12,7,0,0,4,42,8.437350,63.000000,2,5.314895,57.000000,5,0.088199,47.000000,3,0.039264,46.000000,8,-0.157701,46.000000,6,-17.023679,12.000000,7,-19.501625,7.000000,,,,,,
1778854283612,00048,12,7,0,0,4,48,18.009735,83.000000,3,7.408556,61.000000,7,4.316443,55.000000,8,-1.182777,44.000000,5,-3.278236,40.000000,2,-8.870744,28.000000,6,-18.681435,9.000000,,,,,,
1778854283612,00052,12,7,0,0,4,52,9.592462,66.000000,6,0.571861,48.000000,7,-0.031893,46.000000,2,-2.431248,41.000000,5,-2.451863,41.000000,3,-3.963989,38.000000,8,-21.521763,3.000000,,,,,,
1778854283612,00062,12,7,0,0,4,62,4.834711,56.000000,7,-1.788712,43.000000,6,-7.610157,31.000000,3,-9.071893,28.000000,5,-10.375861,25.000000,8,-14.100465,18.000000,2,-17.224781,12.000000,,,,,,
1778854283612,00039,12,7,0,0,4,39,9.758676,66.000000,6,-0.983826,44.000000,5,-3.093189,40.000000,2,-5.184613,36.000000,7,-7.176548,32.000000,8,-9.381298,27.000000,3,-19.967735,6.000000,,,,,,
1778854283712,00008,13,13,0,0,4,8,12.181696,71.000000,7,32.686172,112.000000,6,7.031376,61.000000,5,-2.082893,42.000000,2,-3.984451,38.000000,3,-7.449871,31.000000,8,-14.064715,18.000000,,,,,,
1778854283712,00009,13,13,0,0,4,9,21.460054,90.000000,2,13.210726,73.000000,3,8.338083,63.000000,6,-6.035193,34.000000,5,-16.633060,13.000000,7,-17.145719,12.000000,8,-20.868710,4.000000,,,,,,
1778854283712,00014,13,13,0,0,4,14,14.416212,75.000000,5,12.041416,71.000000,3,6.113086,59.000000,6,1.252660,49.000000,8,-4.183778,38.000000,2,-4.468266,37.000000,7,-18.409020,9.000000,,,,,,
1778854283712,00015,13,13,0,0,4,15,17.243843,81.000000,2,46.606323,127.000000,8,35.749036,118.000000,3,9.867251,66.000000,5,-4.495183,37.000000,7,-5.870831,35.000000,6,-21.438040,3.000000,,,,,,
1778854283712,00017,13,13,0,0,4,17,1.645812,50.000000,5,3.380105,53.000000,2,-1.465100,43.000000,6,-3.229195,40.000000,3,-7.965930,30.000000,7,-11.045548,24.000000,8,-16.710903,13.000000,,,,,,
1778854283712,00024,13,13,0,0,4,24,14.958196,77.000000,2,43.415524,127.000000,3,-0.661934,45.000000,6,-13.195777,20.000000,7,-19.213371,8.000000,8,-20.400957,5.000000,5,-22.798080,0.000000,,,,,,
1778854283712,00034,13,13,0,0,4,34,7.351497,61.000000,2,-3.235426,40.000000,6,-8.684884,29.000000,5,-8.719556,29.000000,3,-9.349091,28.000000,7,-18.560495,9.000000,8,-20.191068,6.000000,,,,,,
1778854283712,00042,13,13,0,0,4,42,16.089091,79.000000,2,12.613622,72.000000,3,10.391288,67.000000,8,-8.744660,29.000000,5,-12.148192,22.000000,6,-14.693260,17.000000,7,-16.058807,14.000000,,,,,,
