timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1769796115168,00008,17,10,0,0,5,8,2.655341,52.000000,6,-3.961829,38.000000,4,-5.074519,36.000000,2,-5.534981,35.000000,7,-22.423345,1.000000,3,-26.269065,0.000000,8,-28.987072,0.000000,,,,,,
1769796115168,00013,17,10,0,0,5,13,-3.172204,40.000000,4,-11.627883,23.000000,2,-16.408966,13.000000,8,-30.118698,0.000000,7,-31.124302,0.000000,3,-31.909355,0.000000,6,-32.779499,0.000000,,,,,,
1769796115168,00014,17,10,0,0,5,14,25.191670,97.000000,3,-15.391715,15.000000,4,-18.393386,9.000000,2,-21.814084,2.000000,6,-26.569792,0.000000,8,-27.071847,0.000000,7,-45.477593,0.000000,,,,,,
1769796115168,00017,17,10,0,0,5,17,4.278947,55.000000,2,5.117334,57.000000,6,-4.892391,37.000000,7,-10.958723,24.000000,4,-12.957479,20.000000,3,-18.288644,9.000000,8,-24.825453,0.000000,,,,,,
1769796115168,00026,17,10,0,0,5,26,6.800285,60.000000,6,-4.478282,37.000000,7,-8.829273,29.000000,2,-10.964147,24.000000,8,-15.044440,16.000000,4,-15.087056,16.000000,3,-35.030818,0.000000,,,,,,
1769796115168,00027,17,10,0,0,5,27,3.648206,54.000000,2,-12.736365,21.000000,6,-13.333443,19.000000,4,-17.209950,12.000000,3,-20.992783,4.000000,7,-26.095878,0.000000,8,-32.243371,0.000000,,,,,,
1769796115168,00031,17,10,0,0,5,31,-2.429600,41.000000,4,-14.346632,17.000000,6,-21.610450,3.000000,2,-23.042464,0.000000,3,-26.191579,0.000000,7,-35.704069,0.000000,8,-42.806446,0.000000,,,,,,
1769796115168,00032,17,10,0,0,5,32,-0.495500,45.000000,7,-8.417025,29.000000,4,-14.077062,18.000000,8,-24.635896,0.000000,6,-25.854338,0.000000,2,-26.337384,0.000000,3,-28.940881,0.000000,,,,,,
1769796115168,00033,17,10,0,0,5,33,-5.401007,35.000000,2,-8.956420,28.000000,3,-20.042335,6.000000,4,-22.043514,2.000000,6,-26.306228,0.000000,7,-28.880586,0.000000,8,-33.687152,0.000000,,,,,,
1769796115168,00037,17,10,0,0,5,37,13.506619,74.000000,3,-13.091140,20.000000,6,-14.268936,18.000000,4,-25.590296,0.000000,8,-27.679137,0.000000,7,-37.198525,0.000000,2,-37.248503,0.000000,,,,,,
1769796115168,00038,17,10,0,0,5,38,15.412252,77.000000,7,-18.350989,9.000000,4,-19.398066,7.000000,6,-21.277737,3.000000,2,-21.616945,3.000000,8,-23.072546,0.000000,3,-29.362259,0.000000,,,,,,
1769796115168,00039,17,10,0,0,5,39,-3.875829,39.000000,4,-8.526371,29.000000,6,-15.344527,15.000000,8,-24.256160,0.000000,3,-25.562648,0.000000,7,-30.773567,0.000000,2,-33.955116,0.000000,,,,,,
1769796115168,00050,17,10,0,0,5,50,6.974398,60.000000,7,-9.419377,27.000000,2,-12.139299,22.000000,6,-19.715069,7.000000,4,-29.737437,0.000000,3,-29.986860,0.000000,8,-34.840205,0.000000,,,,,,
1769796115168,00051,17,10,0,0,5,51,21.694307,90.000000,6,-13.810822,19.000000,4,-16.904606,12.000000,2,-20.841085,4.000000,3,-31.570845,0.000000,8,-39.757762,0.000000,7,-45.694926,0.000000,,,,,,
1769796115168,00052,17,10,0,0,5,52,8.785679,64.000000,4,5.645534,58.000000,8,-24.232050,0.000000,2,-26.297198,0.000000,3,-26.808932,0.000000,7,-28.222928,0.000000,6,-32.511350,0.000000,,,,,,
1769796115168,00059,17,10,0,0,5,59,10.438426,67.000000,4,-4.872905,37.000000,7,-19.669883,7.000000,3,-20.661965,5.000000,6,-22.592838,1.000000,2,-22.642031,1.000000,8,-38.645670,0.000000,,,,,,
1769796115168,00060,17,10,0,0,5,60,-2.041274,42.000000,4,-15.734780,15.000000,2,-16.835491,12.000000,6,-19.900161,6.000000,8,-21.201163,4.000000,3,-25.804727,0.000000,7,-37.167389,0.000000,,,,,,
