timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1778856956858,00003,2,1,0,0,8,3,2.719060,52.000000,2,5.182448,57.000000,7,1.082136,49.000000,6,-7.140978,32.000000,3,-13.755579,19.000000,5,-15.263825,16.000000,4,-24.346240,0.000000,,,,,,
1778856956858,00047,2,1,0,0,8,47,29.952654,107.000000,5,9.517683,66.000000,6,9.322567,65.000000,2,5.198804,57.000000,4,4.411474,55.000000,7,-10.437116,25.000000,3,-11.265429,24.000000,,,,,,
1778856956958,00003,2,2,0,0,8,3,0.169864,47.000000,2,41.955218,127.000000,7,2.527342,51.000000,6,-10.225941,26.000000,5,-14.152643,18.000000,3,-15.183935,16.000000,4,-24.779632,0.000000,,,,,,
1778856956958,00047,2,2,0,0,8,47,-20.709879,5.000000,2,9.601101,66.000000,6,4.687418,56.000000,4,4.436699,55.000000,5,0.831050,48.000000,7,-8.655509,29.000000,3,-9.018783,28.000000,,,,,,
1778856957058,00003,2,2,0,0,8,3,5.080284,57.000000,2,13.151333,73.000000,7,8.933991,64.000000,6,-6.103312,34.000000,5,-6.627942,33.000000,3,-15.410855,15.000000,4,-20.640764,5.000000,,,,,,
1778856957058,00047,2,2,0,0,8,47,-20.391576,5.000000,4,14.867859,76.000000,5,6.846539,60.000000,2,3.144518,53.000000,6,2.640713,52.000000,7,-3.375870,40.000000,3,-12.611978,21.000000,,,,,,
1778856957158,00003,2,2,0,0,8,3,4.338683,55.000000,2,11.964151,70.000000,7,1.438601,49.000000,6,-3.543200,39.000000,3,-8.217979,30.000000,5,-12.335199,21.000000,4,-25.012563,0.000000,,,,,,
1778856957158,00047,2,2,0,0,8,47,-17.626200,11.000000,4,15.594432,78.000000,6,6.029101,59.000000,5,2.610917,52.000000,2,-0.022135,46.000000,7,-9.050724,28.000000,3,-15.399454,15.000000,,,,,,
1778856957258,00003,2,2,0,0,8,3,4.809265,56.000000,2,7.326238,61.000000,7,2.129897,51.000000,6,-4.851629,37.000000,5,-5.391402,35.000000,4,-14.499900,17.000000,3,-15.578609,15.000000,,,,,,
1778856957258,00047,2,2,0,0,8,47,-19.167763,8.000000,4,25.418512,98.000000,5,12.500248,72.000000,6,11.013751,69.000000,7,-0.530382,45.000000,2,-3.887089,39.000000,3,-10.674170,25.000000,,,,,,
1778856957358,00003,2,2,0,0,8,3,6.123284,59.000000,2,6.050969,59.000000,7,5.050398,57.000000,3,-0.369011,46.000000,6,-9.026940,28.000000,5,-11.080888,24.000000,4,-15.377339,15.000000,,,,,,
1778856957358,00047,2,2,0,0,8,47,-21.536974,3.000000,4,29.220960,105.000000,5,8.188200,63.000000,2,6.247770,59.000000,6,0.985430,48.000000,3,-1.150601,44.000000,7,-5.890022,34.000000,,,,,,
1778856957458,00003,2,2,0,0,8,3,5.766878,58.000000,3,41.803156,127.000000,6,29.079544,105.000000,7,5.251907,57.000000,2,4.744867,56.000000,4,-15.100822,16.000000,5,-16.006239,14.000000,,,,,,
1778856957458,00047,2,2,0,0,8,47,-10.691673,25.000000,4,21.105098,89.000000,2,12.250786,71.000000,5,5.142962,57.000000,6,-0.299312,46.000000,7,-3.685712,39.000000,3,-7.244167,32.000000,,,,,,
1778856957558,00003,2,2,0,0,8,3,10.386716,67.000000,3,11.613393,70.000000,7,7.856785,62.000000,2,4.461526,55.000000,6,-4.396693,38.000000,4,-11.114589,24.000000,5,-11.780714,23.000000,,,,,,
1778856957558,00047,2,2,0,0,8,47,-12.430978,21.000000,4,16.690533,80.000000,2,9.307775,65.000000,3,5.131206,57.000000,5,4.776805,56.000000,6,-2.857218,41.000000,7,-9.502322,27.000000,,,,,,
1778856957658,00003,2,2,0,0,8,3,8.977580,64.000000,3,11.623666,70.000000,2,4.951504,56.000000,7,-0.660722,45.000000,6,-9.429785,27.000000,5,-13.082088,20.000000,4,-13.165433,20.000000,,,,,,
1778856957658,00047,2,2,0,0,8,47,-15.940558,14.000000,4,10.951048,68.000000,2,5.834899,58.000000,5,2.951198,52.000000,3,-0.741452,45.000000,6,-5.130656,36.000000,7,-14.315106,18.000000,,,,,,
